"gene","celltype","group1","group2","comparison","logFC","logCPM","F","PValue","FDR","direction","immune_flag","luminal_flag","epithelial_flag","rank"
"ACSL4","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-4.53455175747202,2.54570083282415,43.545783733374,2.2494511747895e-05,0.0141451235792237,"DOWN",FALSE,FALSE,FALSE,87
"SFRP1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-4.50268351672161,6.89778776888596,18.9674999528231,0.00115247552749515,0.0427360131918435,"DOWN",FALSE,FALSE,FALSE,88
"FGF2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-4.48332326434804,2.3186806805345,16.6265911639673,0.00149374884804905,0.0458131168596374,"DOWN",FALSE,FALSE,FALSE,89
"RARRES1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-4.47114573225955,10.0851000621201,22.7224227884253,0.000590524651777499,0.0329222258042064,"DOWN",FALSE,FALSE,FALSE,90
"HES7","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-4.43689078061789,1.47011346082339,19.146214122103,0.000878283745921652,0.0391489707528652,"DOWN",FALSE,FALSE,FALSE,91
"HOXA-AS2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-4.43312878730022,1.12933124108184,44.6622730681891,1.8412659057275e-05,0.0139684146224573,"DOWN",FALSE,FALSE,FALSE,92
"KRT16","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-4.4086016752255,7.09947420798787,19.1351688081511,0.00111950778983456,0.0422138057897841,"DOWN",FALSE,FALSE,FALSE,93
"CTD-2139B15.2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-4.38551506452959,1.32352132041934,16.7358336914243,0.00144222973659571,0.0454283676219455,"DOWN",FALSE,FALSE,FALSE,94
"SLC43A3","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-4.37977380549409,5.29511528385678,24.4369208134726,0.000411484834386858,0.029963614190183,"DOWN",FALSE,FALSE,FALSE,95
"DSC3","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-4.35491241219102,2.41903997506513,20.5214355389977,0.000644120549593395,0.0334201079667587,"DOWN",FALSE,FALSE,FALSE,96
"RP11-798G7.6","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-4.35317207892085,0.749216514042567,21.7640838429156,0.000444802117603613,0.030773892315494,"DOWN",FALSE,FALSE,FALSE,97
"IGF2BP2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-4.34324179587129,3.93920804828036,28.5727105485327,0.000165592099369731,0.0216862966117358,"DOWN",FALSE,FALSE,FALSE,98
"CLMP","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-4.33146511124514,1.30814409620749,25.4499453749964,0.000272545080473404,0.0259681299709,"DOWN",FALSE,FALSE,FALSE,99
"GJA1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-4.31137274103114,1.27045644153877,19.6051292519444,0.000790380502163788,0.0373890961496411,"DOWN",FALSE,FALSE,FALSE,100
"AKT3","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-4.29947490363031,2.63506451007518,17.7276103163289,0.00110547358952493,0.0422138057897841,"DOWN",FALSE,FALSE,FALSE,101
"OSMR-AS1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-4.2841661141642,1.90793175608584,21.0421555970739,0.000619226122616685,0.0331106853610584,"DOWN",FALSE,FALSE,FALSE,102
"FBXO2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-4.20569713166132,7.15646472543983,18.0000528959135,0.0013965390923567,0.0452453189244772,"DOWN",FALSE,FALSE,FALSE,103
"RP11-803D5.4","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-4.15198917721036,1.82252033298336,32.9527667887149,9.12512929531163e-05,0.0176621449093916,"DOWN",FALSE,FALSE,FALSE,104
"ZBTB16","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-4.1424621714691,2.05998224810635,24.6843304309589,0.000310473773524519,0.0275244246703883,"DOWN",FALSE,FALSE,FALSE,105
"CMTM7","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.98827770645319,6.28296239151373,19.5653956723066,0.00102710484602721,0.0412769735198812,"DOWN",FALSE,FALSE,FALSE,106
"LAMC2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.95101617989126,4.5920217159375,25.3369260794986,0.000341708520643229,0.0275244246703883,"DOWN",FALSE,FALSE,FALSE,107
"FNDC4","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.8937964960814,2.88211611215088,23.8235242517608,0.000323535283023554,0.0275244246703883,"DOWN",FALSE,FALSE,FALSE,108
"TMEM156","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.85703263526986,1.82380718825636,18.9980357407806,0.000895997595335383,0.0391489707528652,"DOWN",FALSE,FALSE,FALSE,109
"LIPG","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.82429187071962,1.44099731463432,21.9620666835253,0.000522734930392872,0.0322049100276477,"DOWN",FALSE,FALSE,FALSE,110
"ADAM12","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.78872912781455,0.235695142034555,35.7185440478875,4.58972567008493e-05,0.0153005002815531,"DOWN",FALSE,FALSE,FALSE,111
"ELOVL6","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.75974739052318,2.6938218876558,31.4978057097793,9.24313626579653e-05,0.0176621449093916,"DOWN",FALSE,FALSE,FALSE,112
"SDCBP2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.75144460132634,6.08866916831888,23.7884248290132,0.00049173127770656,0.0316365550199269,"DOWN",FALSE,FALSE,FALSE,113
"CTSV","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.72646603404733,4.73725156718354,17.5471809360943,0.00144691837766858,0.0454283676219455,"DOWN",FALSE,FALSE,FALSE,114
"IL23A","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.72620444150836,2.39800698655102,18.5988046451569,0.000892645555024717,0.0391489707528652,"DOWN",FALSE,FALSE,FALSE,115
"IFI27L2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.70545238005836,5.13530235938952,18.5794957012684,0.00120600216553756,0.0431550528331124,"DOWN",FALSE,FALSE,FALSE,116
"SERPINB8","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.65617869712594,3.54550601353408,51.5196454937558,1.14373829425783e-05,0.0114910506625396,"DOWN",FALSE,FALSE,FALSE,117
"TXNIP","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.63818521242901,6.96691261167555,22.6855091976699,0.000595345353525611,0.0329222258042064,"DOWN",FALSE,FALSE,FALSE,118
"TPT1-AS1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.61493650662358,6.24882955360412,46.3429188138229,2.97564260752529e-05,0.0144680790356663,"DOWN",FALSE,FALSE,FALSE,119
"ALDH1A3","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.60899473077756,6.89789120781615,23.7462792795285,0.000499299272930118,0.0316570281734965,"DOWN",FALSE,FALSE,FALSE,120
"LYN","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.60721255790079,5.06418086569271,20.9902039783497,0.000769316304390372,0.0367432302683086,"DOWN",FALSE,FALSE,FALSE,121
"MMP14","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.57901336168408,4.07646709622544,17.5887370790799,0.00136664261964444,0.0449897291236725,"DOWN",FALSE,FALSE,FALSE,122
"NBL1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.56702019345169,4.13336490599088,19.1809949604372,0.00100150553310292,0.0406968579849252,"DOWN",FALSE,FALSE,FALSE,123
"ELK3","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.55341004813531,4.1070935623617,42.9438026882824,3.38524496173601e-05,0.0146631972079282,"DOWN",FALSE,FALSE,FALSE,124
"COL6A2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.54086414335282,5.03466312601382,25.245028533836,0.000377222853004799,0.0283991477391347,"DOWN",FALSE,FALSE,FALSE,125
"CEBPB","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.51414881699473,8.25427552208698,21.3024843480368,0.00075480208235109,0.0367432302683086,"DOWN",FALSE,FALSE,FALSE,126
"NES","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.49389731145866,2.19208317059726,15.6592071428199,0.00171892589014245,0.0490194127754377,"DOWN",FALSE,FALSE,FALSE,127
"RP4-639F20.1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.47103446216527,0.596166030874885,22.1438876976514,0.000490828019776209,0.0316365550199269,"DOWN",FALSE,FALSE,FALSE,128
"BIRC3","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.43038775201952,6.94077399910751,17.5798614369621,0.00151997621714844,0.0459121001138935,"DOWN",FALSE,FALSE,FALSE,129
"PINX1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.42247319833184,3.76473373547002,27.0121462019033,0.000248513679155572,0.0247773829271063,"DOWN",FALSE,FALSE,FALSE,130
"ABL2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.42146625919886,5.05391029318056,25.4013584436721,0.000370745950296745,0.0281529817257313,"DOWN",FALSE,FALSE,FALSE,131
"CD68","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.42083548456017,5.29355000864641,20.745115460335,0.000818072449602953,0.0379274425193134,"DOWN",FALSE,FALSE,FALSE,132
"GPX3","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.41894646712476,2.91528904483661,17.2086669823086,0.00127490184934266,0.0444039814780385,"DOWN",FALSE,FALSE,FALSE,133
"CHMP4A","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.39776039472645,6.16491118360076,24.4997653052765,0.000440871889394013,0.030773892315494,"DOWN",FALSE,FALSE,FALSE,134
"GLIS3","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.39334971844678,2.44694109664307,34.5671431299253,6.01847065585506e-05,0.0157214490472246,"DOWN",FALSE,FALSE,FALSE,135
"DAPP1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.37636137750494,4.86492275570611,23.0707914811314,0.000536240185053365,0.0322717953905055,"DOWN",FALSE,FALSE,FALSE,136
"GSTO1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.37514430001486,7.26171244034619,16.9367354147819,0.00173204089719739,0.049178665561511,"DOWN",FALSE,FALSE,FALSE,137
"SFN","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.35151246638422,8.47963645221375,19.8961468093422,0.000972272788966378,0.0406968579849252,"DOWN",FALSE,FALSE,FALSE,138
"PROCR","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.35119706366474,1.16520246016231,21.4234160487912,0.000571668287243626,0.0328521049934423,"DOWN",FALSE,FALSE,FALSE,139
"ANGPTL4","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.34595444882761,6.75137525967084,22.3581603675024,0.000629351306512263,0.0331106853610584,"DOWN",FALSE,FALSE,FALSE,140
"OGFRL1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.30962668164538,5.20725631230067,31.2572064962415,0.000161030453735134,0.0216862966117358,"DOWN",FALSE,FALSE,FALSE,141
"PLAUR","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.30712134383615,7.05846556961901,20.3744405841737,0.000892185041270757,0.0391489707528652,"DOWN",FALSE,FALSE,FALSE,142
"KISS1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.28386736152235,1.33924471984501,22.7352154267777,0.00043464222679449,0.0305207641084023,"DOWN",FALSE,FALSE,FALSE,143
"ITGA2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.27744227407076,5.47188265368524,24.0324512344276,0.000470544124035078,0.0313609197056284,"DOWN",FALSE,FALSE,FALSE,144
"GLRX","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.27608955410897,7.05518373204813,22.7805366241681,0.000586172652160738,0.0329222258042064,"DOWN",FALSE,FALSE,FALSE,145
"FAM184B","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.26124854344354,1.46638371250502,16.4574232592093,0.0015043419754645,0.0459070339755649,"DOWN",FALSE,FALSE,FALSE,146
"MAP7D3","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.24179316272259,2.39600195778452,17.3155756951015,0.00118866468714702,0.0430059542349784,"DOWN",FALSE,FALSE,FALSE,147
"CARHSP1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.22254819146559,8.46354423444142,26.2445948209656,0.000336566870330841,0.0275244246703883,"DOWN",FALSE,FALSE,FALSE,148
"PRDM1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.18319295451455,1.85308743420928,22.8892101727402,0.000384847909341458,0.0284759166565796,"DOWN",FALSE,FALSE,FALSE,149
"NMT1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.12805391456358,5.50420787104908,30.9828124497102,0.000169741806104776,0.0216862966117358,"DOWN",FALSE,FALSE,FALSE,150
"SLC25A37","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.11430664065416,7.06409887688223,18.5480132782042,0.00125625793279313,0.0443262305482862,"DOWN",FALSE,FALSE,FALSE,151
"MTHFD1L","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.11430246130006,3.75319254748265,39.1335040904845,5.22621662414096e-05,0.0153005002815531,"DOWN",FALSE,FALSE,FALSE,152
"MFI2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.10664860039336,3.98038060368655,23.3157988413159,0.00048650400838824,0.0316365550199269,"DOWN",FALSE,FALSE,FALSE,153
"CCDC28B","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.10243745270476,2.72548736038371,17.9959935516471,0.0010904066631038,0.0420056890324051,"DOWN",FALSE,FALSE,FALSE,154
"FTH1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.0770319319908,15.0165135092166,20.9209430819724,0.000806438258925999,0.0378880938842895,"DOWN",FALSE,FALSE,FALSE,155
"HDAC9","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.07667797322054,2.6518632076824,18.1959828670767,0.00103785762688164,0.04132761727043,"DOWN",FALSE,FALSE,FALSE,156
"PSORS1C1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.05603215148971,3.75944424079543,21.2222614800333,0.000689476886351577,0.0346356062024536,"DOWN",FALSE,FALSE,FALSE,157
"MAP2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.04489759829146,3.07342697008347,26.4447668368058,0.000250643142653301,0.0248003794408694,"DOWN",FALSE,FALSE,FALSE,158
"ADGRF1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-3.04131692413681,4.2429970395071,18.8911918216174,0.00111731412785885,0.0422138057897841,"DOWN",FALSE,FALSE,FALSE,159
"NPM2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.97103080281838,1.65913930308942,23.1534050691428,0.000366120296525912,0.0281288070172055,"DOWN",FALSE,FALSE,FALSE,160
"RP11-2C24.9","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.95148139480131,1.676381104797,17.118488030661,0.0012339617314369,0.0436768947812935,"DOWN",FALSE,FALSE,FALSE,161
"MSN","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.92280815598672,5.62642601048557,20.2552403622418,0.000908096319970527,0.0395354867837835,"DOWN",FALSE,FALSE,FALSE,162
"SNX24","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.91338059419089,3.91967496051483,32.5144523491442,0.000125565524970898,0.0201469577923256,"DOWN",FALSE,FALSE,FALSE,163
"TAP2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.91078377220982,3.99499433870483,28.611664742756,0.000217644769164635,0.0236888194171608,"DOWN",FALSE,FALSE,FALSE,164
"CTSC","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.86829390157664,6.3012337449634,23.3657164667641,0.000531558489749685,0.0322464671269451,"DOWN",FALSE,FALSE,FALSE,165
"PMAIP1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.86735348297116,6.67631166978389,17.9170813008726,0.00142139477437931,0.0453907998732717,"DOWN",FALSE,FALSE,FALSE,166
"EIF4A1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.83995424695691,7.72841913327564,19.356953425431,0.00107531964445731,0.0417671400737343,"DOWN",FALSE,FALSE,FALSE,167
"AIFM2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.8337784825085,4.92311041573211,20.7650296339604,0.000818946449496013,0.0379274425193134,"DOWN",FALSE,FALSE,FALSE,168
"ERO1A","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.82937412956779,6.84868130701794,18.1707021949878,0.00135187627180821,0.0449441452912552,"DOWN",FALSE,FALSE,FALSE,169
"KCNN4","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.82109649125665,5.16396653737097,28.8088317193633,0.000228762269170343,0.0237948503456174,"DOWN",FALSE,FALSE,FALSE,170
"CTD-3131K8.2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.81681560182255,2.28169087453769,22.2893670592411,0.000447671659133593,0.030773892315494,"DOWN",FALSE,FALSE,FALSE,171
"ATP6V1B2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.80231557214634,5.68778488844556,18.294887036174,0.00131662550877651,0.044674910658988,"DOWN",FALSE,FALSE,FALSE,172
"GADD45A","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.79287908348795,6.56542987064393,26.4604690629447,0.000326465259931316,0.0275244246703883,"DOWN",FALSE,FALSE,FALSE,173
"VKORC1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.79242811067629,6.43708965885284,22.5539256536866,0.000608950979136833,0.0331106853610584,"DOWN",FALSE,FALSE,FALSE,174
"FSTL1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.73723722942545,3.90721964969281,17.4994313491512,0.00146507916158745,0.0455993046828753,"DOWN",FALSE,FALSE,FALSE,175
"H1FX","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.72596553343045,6.55173775423114,27.6322455970265,0.000274374239031023,0.0259681299709,"DOWN",FALSE,FALSE,FALSE,176
"TTC9","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.70433154307451,5.14324568002043,18.3837339350089,0.00128772825320911,0.0445023499032362,"DOWN",FALSE,FALSE,FALSE,177
"HOMER2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.68260998948287,4.33663378084369,24.52230385231,0.000424413798727805,0.029963614190183,"DOWN",FALSE,FALSE,FALSE,178
"PHLDA3","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.65801629540814,5.89965035090182,27.2450039950879,0.000290100398901757,0.02631250909761,"DOWN",FALSE,FALSE,FALSE,179
"CD63","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.65567766102182,9.98364326823129,34.2612279135658,0.000112149983519245,0.0190232588927903,"DOWN",FALSE,FALSE,FALSE,180
"NDUFAF2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.64928103692012,6.0786929485419,26.434211567489,0.000327588699464808,0.0275244246703883,"DOWN",FALSE,FALSE,FALSE,181
"FADS3","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.62371735436986,3.90894397793368,42.5527487467756,3.9656816777447e-05,0.0146697251146926,"DOWN",FALSE,FALSE,FALSE,182
"BBC3","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.61378164946747,5.40616209301223,20.664042422456,0.000843611101979179,0.0383916536688155,"DOWN",FALSE,FALSE,FALSE,183
"ARHGEF10","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.60858168057219,2.57856245308347,24.3378085532623,0.000344636088581551,0.0275244246703883,"DOWN",FALSE,FALSE,FALSE,184
"RPL26","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.55095071013233,11.4579795515976,22.3433723537765,0.000629321405574145,0.0331106853610584,"DOWN",FALSE,FALSE,FALSE,185
"RHBDF2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.54899610671172,3.53995519931144,26.7051901033286,0.00028353610261768,0.0262696300387464,"DOWN",FALSE,FALSE,FALSE,186
"ANXA3","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.52030797819064,7.60922018832394,16.866826507125,0.00175498123281725,0.0497219303293409,"DOWN",FALSE,FALSE,FALSE,187
"AP006222.2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.41706414144675,4.54076023125839,19.1808464370362,0.00109674428850236,0.0420075576308778,"DOWN",FALSE,FALSE,FALSE,188
"CKLF","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.40303011522338,5.43022519668928,18.0033160277964,0.00139486175995967,0.0452453189244772,"DOWN",FALSE,FALSE,FALSE,189
"CD59","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.3996235530505,9.90610463797782,20.1479538037411,0.000927474587566448,0.039847847329623,"DOWN",FALSE,FALSE,FALSE,190
"LAMC1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.38086776998651,3.25560849385105,18.3516077505181,0.00119893768821774,0.0431550528331124,"DOWN",FALSE,FALSE,FALSE,191
"EIF3J","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.37931126675661,7.09912108337928,19.090059416396,0.00113121751982424,0.0422138057897841,"DOWN",FALSE,FALSE,FALSE,192
"C8orf58","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.37923861359286,1.95519513219985,22.7259619570584,0.000417211325799024,0.029963614190183,"DOWN",FALSE,FALSE,FALSE,193
"HIST1H2BD","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.37914415049823,5.17522983007169,19.7152471518508,0.001003321971606,0.0406968579849252,"DOWN",FALSE,FALSE,FALSE,194
"SGCB","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.37234870716136,3.96858242753259,19.141706574042,0.00108191046118467,0.0418071968447722,"DOWN",FALSE,FALSE,FALSE,195
"PLEKHF1","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.36212026992317,4.26627061519067,17.9464322540493,0.00138437723762342,0.0451923222493036,"DOWN",FALSE,FALSE,FALSE,196
"PDXK","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.35124758635983,6.35333387339368,35.5723820954628,9.59374349334849e-05,0.0177378664955863,"DOWN",FALSE,FALSE,FALSE,197
"TRIM16","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.33635392177515,4.94128258259193,19.1490219902082,0.00111328108867347,0.0422138057897841,"DOWN",FALSE,FALSE,FALSE,198
"NFKBIE","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.32721208268262,4.35387031312152,17.8853439780385,0.00140644663374456,0.0452453189244772,"DOWN",FALSE,FALSE,FALSE,199
"ADPRM","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.31727308104453,2.98908035623631,27.2845231296617,0.000246405911426814,0.0247562123780432,"DOWN",FALSE,FALSE,FALSE,200
"TRIM47","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.31455232090784,5.54400389073024,28.9214721365352,0.000227715161961606,0.0237948503456174,"DOWN",FALSE,FALSE,FALSE,201
"DHRS4L2","Luminal_Epithelial","HER2_Positive","Normal","HER2_Positive vs Normal",-2.31293278472783,5.03242098081121,18.8326715896462,0.00118402693673935,0.0430059542349784,"DOWN",FALSE,FALSE,FALSE,202
